기준연도,시도코드,시도명,대학구분명,대학교명,본분교구분명,설립형태구분명,평균입학금액,평균등록금액,데이터기준일자,제공기관코드,제공기관명
2023,47,경상북도,전문대학원,경안대학원대학교,본교,사립,500000,4200000,2023-10-31,B552529,한국장학재단
2023,36,세종특별자치시,전문대학원,한국개발연구원국제정책대학원대학교,본교,사립,0,13391666.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울대학교,본교,국립,189602.7,11222051.2,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,강원대학교,제2캠퍼,국립,178000,4578666.6,2023-10-31,B552529,한국장학재단
2023,46,전라남도,특수대학원,전남대학교,제2캠퍼,국립,0,7248141.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,가톨릭대학교,제3캠퍼,사립,1019000,11894000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,을지대학교,제3캠퍼,사립,844000,9086000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,건국대학교,본교,사립,1188758,15434127.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,고려대학교,본교,사립,1234000,20017123.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,경희대학교,본교,사립,1086076.9,14285234.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,국민대학교,본교,사립,1029000,12958964.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,세종대학교,본교,사립,990000,11626320,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,총신대학교,본교,사립,967000,8982826,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,동국대학교,본교,사립,1021000,13801026.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,동덕여자대학교,본교,사립,813000,11306000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,한국외국어대학교,본교,사립,1170115.1,12190238.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,베뢰아국제대학원대학교,본교,사립,500000,4640216.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서강대학교,본교,사립,1169507.7,16483036.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,성균관대학교,본교,사립,1253536.5,20378881.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,숙명여자대학교,본교,사립,913000,16080000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,연세대학교,본교,사립,1360232.8,19163073,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,이화여자대학교,본교,사립,1097165.6,15962043,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,장로회신학대학교,본교,사립,772000,10464967.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울여자대학교,본교,사립,0,0,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,중앙대학교,본교,사립,1132247.6,16432427.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,한양대학교,본교,사립,1030000,17066903.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,홍익대학교,본교,사립,996000,13792000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,횃불트리니티신학대학원대학교,본교,사립,823405.8,7198794.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울성경신학대학원대학교,본교,사립,0,5146363.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,수도국제대학원대학교,본교,사립,588636.4,6541553.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,예명대학원대학교,본교,사립,209284.1,6044618.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울벤처대학원대학교,본교,사립,789000,9034000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,개신대학원대학교,본교,사립,500000,6165957.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울과학종합대학원대학교,본교,사립,736619.7,15813380.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,국제영어대학원대학교,본교,사립,500000,11346000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울불교대학원대학교,본교,사립,800000,8820000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울외국어대학원대학교,본교,사립,800000,17200000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,북한대학원대학교,본교,사립,800000,9713714.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,동방문화대학원대학교,본교,사립,700000,8474838.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,순복음대학원대학교,본교,사립,500000,7065185.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,서울상담심리대학원대학교,본교,사립,640000,8473777.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,한국상담대학원대학교,본교,사립,600000,8800000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,전문대학원,치유상담대학원대학교,본교,사립,600000,8860274,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,전문대학원,동서대학교,본교,사립,0,0,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,충남대학교,본교,국립,181000,4569266.6,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,한밭대학교,본교,국립,22300,4298000,2023-10-31,B552529,한국장학재단
2023,31,울산광역시,특수대학원,울산과학기술원,본교,국립,0,9900000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,한경국립대학교,본교,국립,23000,4175356.8,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,강릉원주대학교,본교,국립,0,4506755,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,강원대학교,본교,국립,178000,4388638.2,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,춘천교육대학교,본교,국립,179000,3595000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,충북대학교,본교,국립,175000,4547824.2,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,한국교원대학교,본교,국립,0,3596668.8,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,한국교통대학교,본교,국립,45000,4435546.4,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,청주교육대학교,본교,국립,0,3785954.4,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,공주대학교,본교,국립,179000,3851359.8,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,공주교육대학교,본교,국립,179000,3592000,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,한국전통문화대학교(일반),본교,국립,0,3709333.4,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,군산대학교,본교,국립,178000,3297627.6,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,전북대학교,본교,국립,178000,5107170.6,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,전주교육대학교,본교,국립,0,4392766,2023-10-31,B552529,한국장학재단
2023,46,전라남도,특수대학원,목포대학교,본교,국립,189000,3859809.8,2023-10-31,B552529,한국장학재단
2023,46,전라남도,특수대학원,목포해양대학교,본교,국립,168000,4504000,2023-10-31,B552529,한국장학재단
2023,46,전라남도,특수대학원,순천대학교,본교,국립,180000,4164064.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,금오공과대학교,본교,국립,184000,4330290.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,안동대학교,본교,국립,173400,3692563.4,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,경상국립대학교,본교,국립,180000,4363731.4,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,창원대학교,본교,국립,0,4030337.6,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,진주교육대학교,본교,국립,177200,3963431.8,2023-10-31,B552529,한국장학재단
2023,50,제주특별자치도,특수대학원,제주대학교,본교,국립,183000,4414373,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울시립대학교,본교,공립,184000,6315874.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,한양대학교(ERICA),분교,사립,1030000,11681333.4,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,연세대학교(미래),분교,사립,1195000,12028000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,건국대학교(글로컬),분교,사립,1015000,8085294.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,동국대학교(WISE),분교,사립,910000,8582000,2023-10-31,B552529,한국장학재단
2023,36,세종특별자치시,특수대학원,고려대학교(세종),분교,사립,1031000,9448351,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,가톨릭대학교,제2캠퍼,사립,965000,10563714.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,명지대학교,제2캠퍼,사립,930000,9970840.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,영산대학교,제2캠퍼,사립,553000,6223475.4,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,특수대학원,안양대학교,제2캠퍼,사립,750000,8342000,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,건양대학교,제2캠퍼,사립,600000,6512107.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,중앙대학교,제2캠퍼,사립,980000,14072434.8,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,예원예술대학교,제2캠퍼,사립,460000,6688000,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,단국대학교,제2캠퍼,사립,980000,9918175.2,2023-10-31,B552529,한국장학재단
2023,36,세종특별자치시,특수대학원,홍익대학교,제2캠퍼,사립,996000,11082666.6,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,강릉원주대학교,제2캠퍼,국립,0,4223725.4,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,전주대학교,본교,사립,650000,6058514.2,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,우석대학교,본교,사립,604000,6635288.2,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,원광대학교,본교,사립,640000,5283710,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,한일장신대학교,본교,사립,550000,5557948.2,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,예원예술대학교,본교,사립,460000,6084571.4,2023-10-31,B552529,한국장학재단
2023,45,전라북도,특수대학원,원광디지털대학교,본교,사립,800000,6000000,2023-10-31,B552529,한국장학재단
2023,46,전라남도,특수대학원,동신대학교,본교,사립,530000,6376579.8,2023-10-31,B552529,한국장학재단
2023,46,전라남도,특수대학원,초당대학교,본교,사립,400000,6472000,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,영남신학대학교,본교,사립,550000,6364490.6,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,대신대학교,본교,사립,550000,5504666.6,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,대구가톨릭대학교,본교,사립,659595.6,6850068.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,대구대학교,본교,사립,750000,5620933.4,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,영남대학교,본교,사립,796000,6238526.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,경주대학교,본교,사립,658000,6470209.6,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,경일대학교,본교,사립,750000,10560000,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,대구한의대학교,본교,사립,780000,6792846.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,포항공과대학교,본교,사립,898000,9972000,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,한동대학교,본교,사립,900000,8391000,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,동양대학교,본교,사립,710000,7087151.6,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,위덕대학교,본교,사립,600000,6014693.8,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,대구사이버대학교,본교,사립,500000,5000000,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,김천대학교,본교,사립,675000,6792941.2,2023-10-31,B552529,한국장학재단
2023,47,경상북도,특수대학원,경운대학교,본교,사립,700000,6601525,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,영산대학교,본교,사립,553000,6592000,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,인제대학교,본교,사립,600000,7179500,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,경남대학교,본교,사립,600000,6123074.6,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,부산장신대학교,본교,사립,600000,6306909,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,창신대학교,본교,사립,0,7122727.2,2023-10-31,B552529,한국장학재단
2023,48,경상남도,특수대학원,가야대학교(김해),본교,사립,653000,5886500,2023-10-31,B552529,한국장학재단
2023,50,제주특별자치도,특수대학원,제주국제대학교,본교,사립,540000,5753237.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한국체육대학교,본교,국립,190000,6336000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한국방송통신대학교,본교,국립,174244.9,2738258,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울과학기술대학교,본교,국립,22000,5413676.2,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,부경대학교,본교,국립,178000,4305022.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,부산대학교,본교,국립,181000,5063139,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,한국해양대학교,본교,국립,178500,4524329.4,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,부산교육대학교,본교,국립,173000,4110528,2023-10-31,B552529,한국장학재단
2023,27,대구광역시,특수대학원,경북대학교,본교,국립,189000,5723536.8,2023-10-31,B552529,한국장학재단
2023,27,대구광역시,특수대학원,대구교육대학교,본교,국립,0,4393116,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,특수대학원,인천대학교,본교,국립,486495.1,4999246.2,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,전남대학교,본교,국립,0,4965149.4,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,광주교육대학교,본교,국립,187000,3947000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,가천대학교,본교,사립,984000,9029614.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,수원대학교,본교,사립,768000,7366628,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,서울장신대학교,본교,사립,442000,7586094.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,단국대학교,본교,사립,980000,10431704.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,용인대학교,본교,사립,840000,9710153.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,아주대학교,본교,사립,731458.5,10993978.8,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,대진대학교,본교,사립,895000,9389802.8,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,루터대학교,본교,사립,750000,7355692.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,협성대학교,본교,사립,800000,6480000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,서울신학대학교,본교,사립,847000,7223515.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,성결대학교,본교,사립,850000,8834076,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,차의과학대학교,본교,사립,748000,11334208.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,한세대학교,본교,사립,600000,7813918,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,아신대학교,본교,사립,738000,5966261.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,안양대학교,본교,사립,750000,8108971.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,한국항공대학교,본교,사립,744000,11522960,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,칼빈대학교,본교,사립,160000,6480000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,평택대학교,본교,사립,840000,7910000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,한신대학교,본교,사립,956000,8113549.2,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,한국공학대학교,본교,사립,700000,7796000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,신한대학교,본교,사립,500000,9000000,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,구세군사관대학원대학교,본교,사립,0,6400000,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,가톨릭관동대학교,본교,사립,630000,6245489.6,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,한라대학교,본교,사립,747000,8278000,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,상지대학교,본교,사립,715000,9000961.8,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,특수대학원,한림대학교,본교,사립,815516.3,8480232.6,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,유원대학교,본교,사립,400000,6300000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,세명대학교,본교,사립,140000,5785636.4,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,서원대학교,본교,사립,677000,6200000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,청주대학교,본교,사립,416000,5932958.6,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,극동대학교,본교,사립,600000,6995659.4,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,가톨릭꽃동네대학교,본교,사립,700000,5602000,2023-10-31,B552529,한국장학재단
2023,43,충청북도,특수대학원,중원대학교,본교,사립,640000,6398476.2,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,나사렛대학교,본교,사립,800000,7422000,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,순천향대학교,본교,사립,750000,6947986.2,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,백석대학교,본교,사립,620000,8883438,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,선문대학교,본교,사립,783000,6128098.8,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,중부대학교,본교,사립,550000,5028053.4,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,한국기술교육대학교,본교,사립,257000,6306000,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,한서대학교,본교,사립,700000,7032400,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,청운대학교,본교,사립,650000,4868437.6,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,호서대학교,본교,사립,780000,6469947.4,2023-10-31,B552529,한국장학재단
2023,44,충청남도,특수대학원,남서울대학교,본교,사립,750000,6500000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울기독대학교,본교,사립,600000,6496000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울사회복지대학원대학교,본교,사립,672000,6848000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한림국제대학원대학교,본교,사립,840000,10025000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한반도국제대학원대학교,본교,사립,0,3600000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,경희사이버대학교,본교,사립,700000,5800000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,사이버한국외국어대학교,본교,사립,500000,5800000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울사이버대학교,본교,사립,500000,5600000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,세종사이버대학교,본교,사립,500000,5800000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한양사이버대학교,본교,사립,700000,5900000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,고려사이버대학교,본교,사립,200000,6600000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서울미디어대학원대학교,본교,사립,800000,6835820.8,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,고신대학교,본교,사립,618874.2,6144121.2,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,동명대학교,본교,사립,550000,5370755.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,동서대학교,본교,사립,600000,6863322.6,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,동아대학교,본교,사립,692000,6492886,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,동의대학교,본교,사립,630000,6771483,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,신라대학교,본교,사립,572387.1,5779187.2,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,부산가톨릭대학교,본교,사립,532000,6158000,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,부산외국어대학교,본교,사립,600000,7627538,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,경성대학교,본교,사립,550000,6244000,2023-10-31,B552529,한국장학재단
2023,26,부산광역시,특수대학원,부산디지털대학교,본교,사립,400000,5400000,2023-10-31,B552529,한국장학재단
2023,27,대구광역시,특수대학원,계명대학교,본교,사립,810000,6582977.4,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,특수대학원,인하대학교,본교,사립,1041000,10866000,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,광신대학교,본교,사립,353432,5183182.8,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,호남대학교,본교,사립,536000,6552145.8,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,광주여자대학교,본교,사립,600000,6352981.8,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,호남신학대학교,본교,사립,496000,5859205.4,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,조선대학교,본교,사립,727000,6650458.2,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,광주대학교,본교,사립,500000,6686416.6,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,남부대학교,본교,사립,567000,6125500,2023-10-31,B552529,한국장학재단
2023,29,광주광역시,특수대학원,송원대학교,본교,사립,400000,6088000,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,목원대학교,본교,사립,682000,5986484.8,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,한남대학교,본교,사립,716300,6384687,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,대전신학대학교,본교,사립,600000,5592666.6,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,우송대학교,본교,사립,725000,7569392.8,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,배재대학교,본교,사립,775000,6447125,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,한국침례신학대학교,본교,사립,805000,6196000,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,특수대학원,대전대학교,본교,사립,730000,6802500,2023-10-31,B552529,한국장학재단
2023,31,울산광역시,특수대학원,울산대학교,본교,사립,681000,7153515.6,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,가톨릭대학교,본교,사립,1029000,9749717,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,강남대학교,본교,사립,783854.2,9810250,2023-10-31,B552529,한국장학재단
2023,41,경기도,특수대학원,경기대학교,본교,사립,888000,9813581.8,2023-10-31,B552529,한국장학재단
2023,28,인천광역시,일반대학원,인천가톨릭대학교,제2캠퍼,사립,950000,12041250,2023-10-31,B552529,한국장학재단
2023,30,대전광역시,일반대학원,건양대학교,제2캠퍼,사립,600000,9056795.4,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,중앙대학교,제2캠퍼,사립,980000,13009047.6,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,상명대학교,제2캠퍼,사립,1039000,11942611.2,2023-10-31,B552529,한국장학재단
2023,44,충청남도,일반대학원,단국대학교,제2캠퍼,사립,980000,13558424,2023-10-31,B552529,한국장학재단
2023,36,세종특별자치시,일반대학원,홍익대학교,제2캠퍼,사립,996000,13608150,2023-10-31,B552529,한국장학재단
2023,51,강원특별자치도,일반대학원,강릉원주대학교,제2캠퍼,국립,0,4727157.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,일반대학원,가톨릭대학교,제3캠퍼,사립,1019000,9376000,2023-10-31,B552529,한국장학재단
2023,41,경기도,일반대학원,을지대학교,제3캠퍼,사립,844000,9795971,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,감리교신학대학교,본교,사립,894121.4,6849286.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,건국대학교,본교,사립,1015000,9345799.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,고려대학교,본교,사립,1227638.6,12640632.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,경희대학교,본교,사립,995134,11293502.4,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,광운대학교,본교,사립,948848.5,9835642.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,국민대학교,본교,사립,1013332,10167121.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,세종대학교,본교,사립,866941.2,8948916.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,총신대학교,본교,사립,891515.6,7072293.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,덕성여자대학교,본교,사립,1094000,8568000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,동국대학교,본교,사립,1021000,10300995.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,동덕여자대학교,본교,사립,813000,9398544.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,한국외국어대학교,본교,사립,1053330.6,9498000,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,삼육대학교,본교,사립,835000,9206315.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,상명대학교,본교,사립,1039000,9695214.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서강대학교,본교,사립,1123000,11644466.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,서경대학교,본교,사립,875000,9100842.2,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,성공회대학교,본교,사립,831500,9145134.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,성균관대학교,본교,사립,1169000,12264213.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,성신여자대학교,본교,사립,931000,9579517.8,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,숙명여자대학교,본교,사립,913000,9231383.6,2023-10-31,B552529,한국장학재단
2023,11,서울특별시,특수대학원,숭실대학교,본교,사립,928924.9,10534972.6,2023-10-31,B552529,한국장학재단
